Supplier Name,Supplier ID,Product,Product ID,Product Quantity,Price per Product,Address,State,Phone Number,City,Email,Payment Status,Date
Deo Ltd,1607,Frozen French Fries,P005,211,120.94,"01/25, Apte Nagar, Saharanpur-775215",Arunachal Pradesh,+918554780659,Mysore,karanhazel@seth-bobal.com,Payment Pending,2021-07-24
Deo Ltd,7533,"Dry Fruits (e.g., almonds, cashews, raisins)",P017,329,162.06,"09, Bail Path, Sultan Pur Majra-722726",West Bengal,+914407699398,Ludhiana,sbhagat@gmail.com,Payment Paid,2020-03-07
Chana-Sankar,1981,Green Peas,P004,476,188.83,"56/23, Sahota Chowk, Nandyal-372736",Uttarakhand,0603663807,Hajipur,kavyakapadia@chana.com,Payment Pending,2021-02-04
"Grover, Sidhu and Varma",7399,Cheese Slices or Blocks,P006,74,303.88,"807, Dyal Circle, Tadepalligudem 532036",Nagaland,02049596336,Khammam,kiara29@hotmail.com,Payment Paid,2020-05-29
Bera-Dani,9789,"Pulp (e.g., mango, guava, or tomato pulp)",P003,477,264.14,"33/78, Ravi, Bhusawal-639092",Bihar,+917858382766,Silchar,navya31@suri.com,Payment Pending,2023-12-11
"Tella, Andra and Grover",7243,Butter,P007,146,306.57,"26, Ravi Road, Asansol 996384",Chhattisgarh,02127206304,Gulbarga,sainiahana@yahoo.com,Payment Pending,2022-04-06
Sehgal and Sons,1109,Milk or Milk Powder,P013,495,322.3,"848, Lad Marg, Thoothukudi 609747",Sikkim,00186559539,Danapur,devanryan@dube.com,Payment Paid,2022-12-26
Bera-Dani,7108,Cheese Slices or Blocks,P006,8,253.03,"H.No. 734, Goyal Chowk, Agartala-736156",Uttar Pradesh,+915778054790,Mira-Bhayandar,gbrahmbhatt@sachar-warrior.com,Payment Pending,2023-11-01
Bera-Dani,1433,Frozen Mixed Vegetables,P009,104,300.14,"831, Choudhry, Karimnagar 068703",Karnataka,08449849139,Ujjain,planka@khalsa.com,Payment Paid,2023-03-22
Ratta-Buch,7237,Sweet Corn,P001,365,151.17,"90, Kaul, Sonipat-881169",Arunachal Pradesh,05146446351,Jabalpur,tmann@randhawa-shere.com,Payment Paid,2021-04-14
"Sem, Mann and Karnik",7472,Paneer (Cottage Cheese),P008,31,367.6,"87, Sachdev Ganj, Hosur 430176",Telangana,2318888323,Mirzapur,uhans@hotmail.com,Payment Paid,2023-12-24
"Sem, Mann and Karnik",6347,Butter,P007,90,273.07,"H.No. 249, Yohannan Ganj, Nellore-618805",Manipur,1876361204,Jalandhar,shahmadhav@yahoo.com,Payment Pending,2020-08-21
Bera-Dani,1728,"Dry Fruits (e.g., almonds, cashews, raisins)",P017,346,178.17,"12/06, Mallick Street, Bhilai 489990",Odisha,0214526872,Proddatur,odugar@basak.com,Payment Paid,2020-08-04
Swaminathan and Sons,1317,"Sauces (like tomato ketchup, chili sauce, or soy sauce)",P019,168,378.46,"67/09, Madan Nagar, Parbhani 882637",Himachal Pradesh,4347867721,Morbi,bawazara@gmail.com,Payment Paid,2023-11-18
Ratta-Buch,7791,Ice Cream,P002,184,482.17,"44, Sama Chowk, Vasai-Virar-412093",Mizoram,02519169519,Motihari,ritvikkaul@hotmail.com,Payment Pending,2022-06-06
Chana-Sankar,7890,Butter,P007,113,86.7,"65/62, Goda Street, Patiala 301421",Himachal Pradesh,7954152570,Thane,veerkhosla@hotmail.com,Payment Pending,2021-12-14
"Sem, Mann and Karnik",2782,"Frozen Berries (e.g., strawberries, blueberries)",P015,406,452.06,"50, Cheema Path, Madanapalle 007226",Madhya Pradesh,07708722947,Raichur,anikagandhi@saini.com,Payment Paid,2021-04-01
Swaminathan and Sons,3950,Ice Cream,P002,450,400.85,"166, Sidhu Chowk, Dindigul-236341",Manipur,+911007922781,Gwalior,nirvi98@mann-shah.com,Payment Paid,2020-05-27
Bera-Dani,1532,Yogurt or Curd,P012,436,374.17,"37/845, Talwar Zila, Asansol-575956",Telangana,02795835326,Hazaribagh,kapadiataimur@hotmail.com,Payment Pending,2022-02-14
"Bali, Iyer and Lad",7082,Frozen French Fries,P005,58,20.18,"933, Sarna Road, Hazaribagh 274109",Goa,9933453077,Gulbarga,ybakshi@hotmail.com,Payment Paid,2021-12-08
"Bali, Iyer and Lad",9350,Butter,P007,216,366.25,"29/55, Zacharia Marg, Raurkela Industrial Township-423019",Madhya Pradesh,+913277314812,Amaravati,mirayagrover@vyas-rastogi.biz,Payment Pending,2020-11-07
"Bali, Iyer and Lad",7432,Paneer (Cottage Cheese),P008,24,40.05,"88/761, Gill Marg, Raipur-460130",Goa,+916139742963,Ujjain,sawhneytushar@yahoo.com,Payment Pending,2020-04-03
Deo Ltd,1874,Frozen Mixed Vegetables,P009,25,404.02,"H.No. 92, Butala, Mangalore 085450",Bihar,+918079152330,Berhampore,madhup40@yahoo.com,Payment Pending,2021-01-06
Chana-Sankar,8430,Chicken Nuggets,P010,414,53.6,"84/61, Guha Road, Khora -862555",West Bengal,05227097860,Surendranagar Dudhrej,rhea79@ratti.info,Payment Pending,2021-05-11
"Tella, Andra and Grover",1140,Chicken Nuggets,P010,238,484.45,"82/151, Goyal Circle, Vijayanagaram-386043",Telangana,+910768631294,Gorakhpur,chiragsahni@kashyap-gala.com,Payment Paid,2022-06-29
Chana-Sankar,7865,Ice Cream,P002,147,409.02,"H.No. 499, Tailor, Fatehpur 785048",Tripura,1880251403,Proddatur,vedikatiwari@bansal.com,Payment Paid,2020-07-02
Sehgal and Sons,1431,Pickles,P018,240,350.7,"02, Bhatti Road, Dibrugarh 380172",Manipur,04863729975,Berhampur,indranilkaran@yahoo.com,Payment Pending,2023-12-01
"Sem, Mann and Karnik",2204,Butter,P007,122,359.08,"51/648, Basu Chowk, Anand 383345",Meghalaya,03866098401,Narasaraopet,mdoctor@gmail.com,Payment Paid,2023-12-15
"Tella, Andra and Grover",2090,Whipping Cream,P016,104,105.14,"46/692, Bhandari Path, Miryalaguda-896550",Gujarat,4755270289,Proddatur,ramaswamydrishya@hotmail.com,Payment Pending,2021-01-06
Swaminathan and Sons,9341,Yogurt or Curd,P012,9,251.69,"H.No. 425, Bhatnagar Marg, Jabalpur-371860",Goa,3398669272,Saharanpur,lakshitmahajan@char-kunda.biz,Payment Paid,2022-10-19
Chana-Sankar,7972,Frozen Mixed Vegetables,P009,417,171.92,"H.No. 28, Gokhale Road, Howrah 840488",Mizoram,+912340099905,Kanpur,bariainaaya@sant.biz,Payment Paid,2021-10-10
Sehgal and Sons,8665,"Frozen Berries (e.g., strawberries, blueberries)",P015,159,166.13,"49/033, Wali Circle, Salem 355806",Meghalaya,+911488807007,Hindupur,yakshitbhalla@yahoo.com,Payment Paid,2023-10-21
"Sem, Mann and Karnik",5341,Pickles,P018,54,36.33,"39/93, Saha Street, Bihar Sharif 691776",Maharashtra,3666810874,Bhusawal,mkaran@hotmail.com,Payment Pending,2022-04-07
"Bali, Iyer and Lad",6426,Ice Cream,P002,427,362.52,"255, Handa Nagar, Ongole-998071",Maharashtra,+916174425185,Sikar,asankaran@yahoo.com,Payment Paid,2023-06-17
"Bali, Iyer and Lad",7701,Paneer (Cottage Cheese),P008,451,166.34,"H.No. 79, Grewal, Pimpri-Chinchwad 181314",Punjab,03621357253,Gopalpur,drishya63@hotmail.com,Payment Paid,2023-04-07
Sehgal and Sons,1139,Juice Concentrates (like orange or cranberry),P014,142,464.65,"088, Mane Zila, Ozhukarai 647662",Uttar Pradesh,+911732204311,Ranchi,rsarkar@toor.com,Payment Pending,2021-07-24
Sehgal and Sons,3636,Milk or Milk Powder,P013,400,339.8,"H.No. 638, Hayre Zila, Madanapalle 558584",Tripura,+910007064310,Satara,mehulrajagopalan@hotmail.com,Payment Pending,2021-01-25
Deo Ltd,2295,"Sauces (like tomato ketchup, chili sauce, or soy sauce)",P019,202,309.27,"299, Shroff Marg, Raipur 870280",Arunachal Pradesh,08879980513,Bellary,onkarvohra@amble-comar.biz,Payment Paid,2022-08-08
Deo Ltd,5224,Butter,P007,324,417.69,"H.No. 263, Chopra Zila, Rewa-925642",Assam,0637902592,Machilipatnam,drishya32@agrawal.com,Payment Pending,2022-08-26
Deo Ltd,3399,Green Peas,P004,4,423.4,"79/57, Vaidya Circle, Thrissur-620452",Nagaland,2670573379,Darbhanga,sawhneyneysa@gmail.com,Payment Pending,2023-01-28
Ratta-Buch,4130,Milk or Milk Powder,P013,165,180.68,"H.No. 576, Borah Nagar, Ahmedabad-002896",Nagaland,0042500970,Tadepalligudem,hariraghav@borde.net,Payment Pending,2023-11-15
Bera-Dani,4470,Chicken Nuggets,P010,14,475.89,"26/157, Srivastava Ganj, Tinsukia-150244",Uttarakhand,8916242746,Allahabad,bhavinbahri@sahni.info,Payment Paid,2021-04-06
Bera-Dani,9048,Frozen Fish Fillets,P011,113,74.58,"12/45, Solanki Nagar, Kulti-732066",Goa,3860082525,Morena,rashachoudhary@malhotra-borde.info,Payment Pending,2020-03-12
Sehgal and Sons,2407,Ice Cream,P002,430,426.88,"084, Magar Circle, Motihari 602879",Tripura,9842919210,Farrukhabad,mandamannat@yahoo.com,Payment Pending,2021-07-23
"Sem, Mann and Karnik",5051,"Sauces (like tomato ketchup, chili sauce, or soy sauce)",P019,161,33.07,"H.No. 85, Dhillon Nagar, Surendranagar Dudhrej-762550",Uttar Pradesh,+917622988584,Tinsukia,kadelakshay@basak.org,Payment Paid,2023-08-19
Ratta-Buch,5151,Chicken Nuggets,P010,450,346.18,"H.No. 42, Krish Zila, Bihar Sharif-746449",Sikkim,+914090027673,Kottayam,anya42@lall.com,Payment Paid,2022-06-18
Sehgal and Sons,4093,Chicken Nuggets,P010,250,127.13,"H.No. 73, Agrawal Road, Adoni-896746",Punjab,09824311431,Guntakal,ubabu@shah.biz,Payment Pending,2022-08-19
Sehgal and Sons,8843,Chicken Nuggets,P010,360,319.33,"H.No. 32, Rattan Circle, Asansol 279873",Kerala,+917793754953,Hubli–Dharwad,kiaradave@rama.biz,Payment Pending,2022-03-23
Swaminathan and Sons,4848,Paneer (Cottage Cheese),P008,120,339.78,"H.No. 452, Gola Road, Mangalore-558869",Uttarakhand,02539893151,Muzaffarnagar,diyadate@taneja.com,Payment Paid,2023-12-31
Deo Ltd,5914,Frozen Mixed Vegetables,P009,369,366.55,"07, Chandra Road, Raipur 986085",Uttarakhand,+916427194777,Chinsurah,samarth83@hotmail.com,Payment Pending,2020-09-04
Bera-Dani,6749,"Frozen Berries (e.g., strawberries, blueberries)",P015,185,424.3,"90/105, Gola Nagar, Bilaspur 204317",Chhattisgarh,09744329879,Vellore,darshit75@gmail.com,Payment Pending,2021-01-19
Swaminathan and Sons,7024,"Sauces (like tomato ketchup, chili sauce, or soy sauce)",P019,191,185.46,"98/117, Bhargava Path, Dehradun-889218",Madhya Pradesh,+911017219017,Aurangabad,chirag26@yahoo.com,Payment Pending,2021-09-27
Ratta-Buch,4177,"Dry Fruits (e.g., almonds, cashews, raisins)",P017,40,470.86,"H.No. 32, Brar Road, Arrah-960003",Karnataka,1428913353,Silchar,gmahal@yahoo.com,Payment Pending,2021-08-25
"Grover, Sidhu and Varma",5872,"Dry Fruits (e.g., almonds, cashews, raisins)",P017,471,356.17,"19/61, Banik Ganj, Dharmavaram 620358",Mizoram,4794331068,Pimpri-Chinchwad,wdey@hotmail.com,Payment Pending,2021-03-29
Bera-Dani,1794,Cheese Slices or Blocks,P006,283,52.06,"H.No. 60, Varghese Path, Jalna 708204",Nagaland,09129463153,Madanapalle,indranskaul@srinivas.org,Payment Pending,2021-03-23
Ratta-Buch,7116,Cheese Slices or Blocks,P006,206,464.79,"854, Rattan, Aurangabad-222234",Goa,08971296963,Darbhanga,bhardwajnirvi@hotmail.com,Payment Paid,2021-06-28
Sehgal and Sons,9466,Pickles,P018,311,226.24,"368, Krishnan Nagar, Moradabad-189061",Karnataka,+912875514939,Adoni,baiju89@hegde.biz,Payment Paid,2023-01-14
Sehgal and Sons,3994,Butter,P007,220,167.31,"H.No. 54, Suri Marg, Morbi-136166",Andhra Pradesh,+918404404883,Aurangabad,uthkarshdin@sant.com,Payment Paid,2021-02-13
Bera-Dani,5709,Butter,P007,470,353.87,"H.No. 801, Krishna Road, Mangalore-173041",West Bengal,4869286275,Gandhinagar,jayeshseth@gmail.com,Payment Pending,2022-01-24
Swaminathan and Sons,9670,"Dry Fruits (e.g., almonds, cashews, raisins)",P017,247,187.2,"H.No. 70, Din, Mathura 029146",Telangana,4672749149,Visakhapatnam,ramanshamik@agrawal-goel.com,Payment Paid,2023-02-19
"Tella, Andra and Grover",4926,Frozen Mixed Vegetables,P009,403,164.85,"20/405, Rout Path, Jalgaon-927408",Himachal Pradesh,04265238962,Hospet,zgarde@yahoo.com,Payment Pending,2020-01-13
